gene_id	go_id	evidence	qualifier	go_term
1981	GO:0006446	IMP	involved_in	regulation of translational initiation
1981	GO:0010507	IMP	involved_in	negative regulation of autophagy
1981	GO:0010801	IMP	involved_in	negative regulation of peptidyl-threonine phosphorylation
1981	GO:0010942	IGI	involved_in	positive regulation of cell death
1981	GO:0030307	IMP	involved_in	positive regulation of cell growth
1981	GO:0031669	IMP	involved_in	cellular response to nutrient levels
1981	GO:0032270	IMP	involved_in	positive regulation of cellular protein metabolic process
1981	GO:0033138	IMP	involved_in	positive regulation of peptidyl-serine phosphorylation
1981	GO:0034645	IGI	involved_in	cellular macromolecule biosynthetic process
1981	GO:0036493	IMP	involved_in	positive regulation of translation in response to endoplasmic reticulum stress
1981	GO:0097009	IMP	involved_in	energy homeostasis
1981	GO:1900087	IMP	involved_in	positive regulation of G1/S transition of mitotic cell cycle
1981	GO:1905537	IMP	involved_in	positive regulation of eukaryotic translation initiation factor 4F complex assembly
1981	GO:1905606	IGI	involved_in	regulation of presynapse assembly
1981	GO:1905612	IDA	involved_in	positive regulation of mRNA cap binding
1981	GO:1905696	IMP	involved_in	regulation of polysome binding
1982	GO:0006446	IDA	involved_in	regulation of translational initiation
1982	GO:0010507	IMP	involved_in	negative regulation of autophagy
1982	GO:0030307	IMP	involved_in	positive regulation of cell growth
1982	GO:0034645	IGI	involved_in	cellular macromolecule biosynthetic process
1983	GO:0006446	IDA	involved_in	regulation of translational initiation
1984	GO:0033209	IDA	involved_in	tumor necrosis factor-mediated signaling pathway
1984	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
1984	GO:0098586	IMP	involved_in	cellular response to virus
1984	GO:1902255	IDA	involved_in	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator
1991	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
1991	GO:0002812	IDA	involved_in	biosynthetic process of antibacterial peptides active against Gram-negative bacteria
1991	GO:0006508	IDA	acts_upstream_of_or_within	proteolysis
1991	GO:0006508	IDA	involved_in	proteolysis
1991	GO:0009411	IDA	involved_in	response to UV
1991	GO:0032682	IDA	involved_in	negative regulation of chemokine production
1991	GO:0032717	IDA	involved_in	negative regulation of interleukin-8 production
1991	GO:0032757	IDA	involved_in	positive regulation of interleukin-8 production
1991	GO:0042742	IDA	involved_in	defense response to bacterium
1991	GO:0048661	IDA	involved_in	positive regulation of smooth muscle cell proliferation
1991	GO:0070945	IDA	involved_in	neutrophil-mediated killing of gram-negative bacterium
1992	GO:0010951	IDA	involved_in	negative regulation of endopeptidase activity
1992	GO:0032691	IMP	involved_in	negative regulation of interleukin-1 beta production
1992	GO:0044342	IDA	involved_in	type B pancreatic cell proliferation
1994	GO:0045727	IDA	acts_upstream_of_or_within	positive regulation of translation
1994	GO:0048255	IDA	acts_upstream_of_or_within	mRNA stabilization
1994	GO:0048255	IDA	involved_in	mRNA stabilization
1994	GO:0048255	IMP	involved_in	mRNA stabilization
1994	GO:0051260	IDA	involved_in	protein homooligomerization
1994	GO:0060965	IGI	involved_in	negative regulation of miRNA-mediated gene silencing
1994	GO:0060965	IMP	involved_in	negative regulation of miRNA-mediated gene silencing
1994	GO:0070935	IDA	involved_in	3'-UTR-mediated mRNA stabilization
1994	GO:0070935	IMP	involved_in	3'-UTR-mediated mRNA stabilization
1996	GO:0006396	IDA	involved_in	RNA processing
1996	GO:0070935	IDA	involved_in	3'-UTR-mediated mRNA stabilization
1996	GO:1905870	IDA	involved_in	positive regulation of 3'-UTR-mediated mRNA stabilization
1997	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
1997	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
1998	GO:0006357	IDA	involved_in	regulation of transcription by RNA polymerase II
1998	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
1999	GO:0006954	IEP	involved_in	inflammatory response
1999	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
1999	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2000	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
2000	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2002	GO:0045893	IDA	acts_upstream_of_or_within	positive regulation of transcription, DNA-templated
2002	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
2002	GO:0045893	IMP	involved_in	positive regulation of transcription, DNA-templated
2002	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2002	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
2004	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
2004	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2005	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
2005	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
2005	GO:0070932	IDA	acts_upstream_of_positive_effect	histone H3 deacetylation
2006	GO:0003151	IMP	involved_in	outflow tract morphogenesis
2009	GO:0007420	IMP	involved_in	brain development
2010	GO:0046827	IMP	involved_in	positive regulation of protein export from nucleus
2010	GO:0048147	IMP	involved_in	negative regulation of fibroblast proliferation
2010	GO:0060828	IMP	involved_in	regulation of canonical Wnt signaling pathway
2010	GO:0071363	IMP	involved_in	cellular response to growth factor stimulus
2010	GO:0071763	IMP	involved_in	nuclear membrane organization
2010	GO:0090090	IMP	involved_in	negative regulation of canonical Wnt signaling pathway
2011	GO:0006468	IDA	involved_in	protein phosphorylation
2011	GO:0006468	IMP	involved_in	protein phosphorylation
2011	GO:0010976	IDA	involved_in	positive regulation of neuron projection development
2011	GO:0018105	IDA	involved_in	peptidyl-serine phosphorylation
2011	GO:0030010	IDA	involved_in	establishment of cell polarity
2011	GO:0035556	IDA	involved_in	intracellular signal transduction
2011	GO:0045197	IDA	involved_in	establishment or maintenance of epithelial cell apical/basal polarity
2011	GO:0050770	IMP	involved_in	regulation of axonogenesis
2011	GO:0070507	IDA	involved_in	regulation of microtubule cytoskeleton organization
2012	GO:0008219	IDA	involved_in	cell death
2012	GO:0032060	IDA	involved_in	bleb assembly
2013	GO:0001954	IDA	acts_upstream_of_or_within	positive regulation of cell-matrix adhesion
2013	GO:0003093	IDA	involved_in	regulation of glomerular filtration
2013	GO:0007015	IDA	involved_in	actin filament organization
2013	GO:0007155	IDA	involved_in	cell adhesion
2013	GO:0007160	IDA	involved_in	cell-matrix adhesion
2013	GO:0007566	IMP	involved_in	embryo implantation
2013	GO:0008219	IDA	involved_in	cell death
2013	GO:0008283	IDA	NOT involved_in	cell population proliferation
2013	GO:0008284	IMP	involved_in	positive regulation of cell population proliferation
2013	GO:0010594	IDA	involved_in	regulation of endothelial cell migration
2013	GO:0016477	IDA	involved_in	cell migration
2013	GO:0032060	IDA	involved_in	bleb assembly
2013	GO:0032147	IDA	involved_in	activation of protein kinase activity
2013	GO:0034394	IMP	involved_in	protein localization to cell surface
2013	GO:0043534	IDA	involved_in	blood vessel endothelial cell migration
2013	GO:0043549	IDA	involved_in	regulation of kinase activity
2013	GO:0045765	IDA	involved_in	regulation of angiogenesis
2013	GO:0045765	IMP	involved_in	regulation of angiogenesis
2013	GO:0070252	IDA	involved_in	actin-mediated cell contraction
2013	GO:2001046	IDA	acts_upstream_of_or_within	positive regulation of integrin-mediated signaling pathway
2013	GO:2001212	IDA	involved_in	regulation of vasculogenesis
2014	GO:0008219	IDA	involved_in	cell death
2014	GO:0032060	IDA	involved_in	bleb assembly
2017	GO:0006886	IMP	involved_in	intracellular protein transport
2017	GO:0030838	IMP	involved_in	positive regulation of actin filament polymerization
2017	GO:0045987	IMP	involved_in	positive regulation of smooth muscle contraction
2019	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
2021	GO:0010508	IMP	involved_in	positive regulation of autophagy
2021	GO:0032007	IMP	involved_in	negative regulation of TOR signaling
2021	GO:0032043	IMP	involved_in	mitochondrial DNA catabolic process
2021	GO:0090297	IMP	involved_in	positive regulation of mitochondrial DNA replication
2021	GO:2001022	IMP	involved_in	positive regulation of response to DNA damage stimulus
2022	GO:0001570	IMP	involved_in	vasculogenesis
2022	GO:0001934	IDA	involved_in	positive regulation of protein phosphorylation
2022	GO:0006355	IMP	involved_in	regulation of transcription, DNA-templated
2022	GO:0007179	IDA	involved_in	transforming growth factor beta receptor signaling pathway
2022	GO:0010862	IDA	involved_in	positive regulation of pathway-restricted SMAD protein phosphorylation
2022	GO:0017015	IDA	involved_in	regulation of transforming growth factor beta receptor signaling pathway
2022	GO:0022009	IMP	involved_in	central nervous system vasculogenesis
2022	GO:0030336	IDA	involved_in	negative regulation of cell migration
2022	GO:0030513	IDA	involved_in	positive regulation of BMP signaling pathway
2022	GO:0031953	IDA	involved_in	negative regulation of protein autophosphorylation
2022	GO:0051897	IGI	involved_in	positive regulation of protein kinase B signaling
2023	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
2023	GO:0009615	IEP	involved_in	response to virus
2023	GO:0010756	IMP	involved_in	positive regulation of plasminogen activation
2023	GO:0030308	IDA	involved_in	negative regulation of cell growth
2023	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
2023	GO:0045892	IMP	involved_in	negative regulation of transcription, DNA-templated
2023	GO:0045933	IGI	involved_in	positive regulation of muscle contraction
2023	GO:0061621	IDA	involved_in	canonical glycolysis
2023	GO:0061621	IMP	involved_in	canonical glycolysis
2023	GO:1903298	IDA	involved_in	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
2023	GO:1903298	IGI	involved_in	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
2023	GO:2001171	IDA	involved_in	positive regulation of ATP biosynthetic process
2023	GO:2001171	IGI	involved_in	positive regulation of ATP biosynthetic process
2028	GO:0003081	IDA	involved_in	regulation of systemic arterial blood pressure by renin-angiotensin
2028	GO:0008283	IDA	acts_upstream_of_or_within	cell population proliferation
2028	GO:0016477	IDA	acts_upstream_of_or_within	cell migration
2029	GO:0050796	IDA	acts_upstream_of_or_within	regulation of insulin secretion
2030	GO:0006836	IDA	involved_in	neurotransmitter transport
2030	GO:0015858	IDA	involved_in	nucleoside transport
2030	GO:0015860	IDA	involved_in	purine nucleoside transmembrane transport
2030	GO:0015862	IMP	involved_in	uridine transport
2030	GO:0032238	IDA	involved_in	adenosine transport
2030	GO:0072531	IMP	involved_in	pyrimidine-containing compound transmembrane transport
2030	GO:0098810	IMP	involved_in	neurotransmitter reuptake
2030	GO:1901642	IMP	involved_in	nucleoside transmembrane transport
2033	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
2033	GO:0001666	IDA	involved_in	response to hypoxia
2033	GO:0006110	IDA	involved_in	regulation of glycolytic process
2033	GO:0006473	IDA	involved_in	protein acetylation
2033	GO:0006475	IDA	involved_in	internal protein amino acid acetylation
2033	GO:0006915	IMP	involved_in	apoptotic process
2033	GO:0010742	IDA	involved_in	macrophage derived foam cell differentiation
2033	GO:0010976	IDA	involved_in	positive regulation of neuron projection development
2033	GO:0016573	IDA	involved_in	histone acetylation
2033	GO:0018076	IDA	involved_in	N-terminal peptidyl-lysine acetylation
2033	GO:0018393	IDA	involved_in	internal peptidyl-lysine acetylation
2033	GO:0018394	IDA	involved_in	peptidyl-lysine acetylation
2033	GO:0030511	IMP	involved_in	positive regulation of transforming growth factor beta receptor signaling pathway
2033	GO:0031333	IDA	involved_in	negative regulation of protein-containing complex assembly
2033	GO:0031648	IMP	involved_in	protein destabilization
2033	GO:0034644	IDA	involved_in	cellular response to UV
2033	GO:0042771	IDA	involved_in	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
2033	GO:0043627	IDA	involved_in	response to estrogen
2033	GO:0043923	IDA	involved_in	positive regulation by host of viral transcription
2033	GO:0043967	IMP	involved_in	histone H4 acetylation
2033	GO:0043969	IDA	involved_in	histone H2B acetylation
2033	GO:0045721	IDA	involved_in	negative regulation of gluconeogenesis
2033	GO:0045815	IDA	involved_in	epigenetic maintenance of chromatin in transcription-competent conformation
2033	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
2033	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2033	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
2033	GO:0051091	IDA	involved_in	positive regulation of DNA-binding transcription factor activity
2033	GO:0051092	IDA	involved_in	positive regulation of NF-kappaB transcription factor activity
2033	GO:0060765	IDA	involved_in	regulation of androgen receptor signaling pathway
2033	GO:0061921	IDA	involved_in	peptidyl-lysine propionylation
2033	GO:0090043	IDA	involved_in	regulation of tubulin deacetylation
2033	GO:0140066	IDA	involved_in	peptidyl-lysine crotonylation
2033	GO:0140067	IDA	involved_in	peptidyl-lysine butyrylation
2033	GO:1901224	IDA	involved_in	positive regulation of NIK/NF-kappaB signaling
2033	GO:1905636	IDA	involved_in	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding
2034	GO:0001666	IDA	acts_upstream_of_or_within	response to hypoxia
2034	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
2034	GO:0045944	IGI	acts_upstream_of_or_within	positive regulation of transcription by RNA polymerase II
2034	GO:0071456	IDA	involved_in	cellular response to hypoxia
